2720 [main] INFO  org.apache.storm.zookeeper.ZooKeeper - Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
7822 [Thread-6] INFO  backtype.storm.daemon.task - Emitting: __system __system ["startup"]
7823 [Thread-6] INFO  backtype.storm.daemon.executor - Loaded executor tasks __system:[-1 -1]
7825 [Thread-6] INFO  backtype.storm.daemon.executor - Finished loading executor __system:[-1 -1]
7841 [Thread-6] INFO  backtype.storm.daemon.executor - Loading executor __acker:[1 1]
7842 [Thread-6] INFO  backtype.storm.daemon.task - Emitting: __acker __system ["startup"]
7842 [Thread-6] INFO  backtype.storm.daemon.executor - Loaded executor tasks __acker:[1 1]
7849 [Thread-6] INFO  backtype.storm.daemon.executor - Timeouts disabled for executor __acker:[1 1]
7850 [Thread-6] INFO  backtype.storm.daemon.executor - Finished loading executor __acker:[1 1]
7857 [Thread-6] INFO  backtype.storm.daemon.worker - Worker has topology config {"storm.id" "wordcount-1-1433937834", "dev.zookeeper.path" "/tmp/dev-storm-zookeeper", "topology.tick.tuple.freq.secs" nil, "topology.builtin.metrics.bucket.size.secs" 60, "topology.fall.back.on.java.serialization" true, "topology.max.error.report.per.interval" 5, "zmq.linger.millis" 0, "topology.skip.missing.kryo.registrations" true, "storm.messaging.netty.client_worker_threads" 1, "ui.childopts" "-Xmx768m", "storm.zookeeper.session.timeout" 20000, "nimbus.reassign" true, "topology.trident.batch.emit.interval.millis" 50, "storm.messaging.netty.flush.check.interval.ms" 10, "nimbus.monitor.freq.secs" 10, "logviewer.childopts" "-Xmx128m", "java.library.path" "/usr/local/lib:/opt/local/lib:/usr/lib", "topology.executor.send.buffer.size" 1024, "storm.local.dir" "/tmp/5a411017-51ba-481c-bcc9-2b3b13d2adb8", "storm.messaging.netty.buffer_size" 5242880, "supervisor.worker.start.timeout.secs" 120, "topology.enable.message.timeouts" true, "nimbus.cleanup.inbox.freq.secs" 600, "nimbus.inbox.jar.expiration.secs" 3600, "drpc.worker.threads" 64, "storm.meta.serialization.delegate" "backtype.storm.serialization.DefaultSerializationDelegate", "topology.worker.shared.thread.pool.size" 4, "nimbus.host" "10.0.2.15", "storm.messaging.netty.min_wait_ms" 100, "storm.zookeeper.port" 2000, "transactional.zookeeper.port" nil, "topology.executor.receive.buffer.size" 1024, "transactional.zookeeper.servers" nil, "storm.zookeeper.root" "/storm", "storm.zookeeper.retry.intervalceiling.millis" 30000, "supervisor.enable" true, "storm.messaging.netty.server_worker_threads" 1, "storm.zookeeper.servers" ["localhost"], "transactional.zookeeper.root" "/transactional", "topology.acker.executors" nil, "topology.kryo.decorators" (), "topology.name" "wordcount", "topology.transfer.buffer.size" 1024, "topology.worker.childopts" nil, "drpc.queue.size" 128, "worker.childopts" "-Xmx768m", "supervisor.heartbeat.frequency.secs" 5, "topology.error.throttle.interval.secs" 10, "zmq.hwm" 0, "drpc.port" 3772, "supervisor.monitor.frequency.secs" 3, "drpc.childopts" "-Xmx768m", "topology.receiver.buffer.size" 8, "task.heartbeat.frequency.secs" 3, "topology.tasks" nil, "storm.messaging.netty.max_retries" 300, "topology.spout.wait.strategy" "backtype.storm.spout.SleepSpoutWaitStrategy", "nimbus.thrift.max_buffer_size" 1048576, "topology.max.spout.pending" nil, "storm.zookeeper.retry.interval" 1000, "topology.sleep.spout.wait.strategy.time.ms" 1, "nimbus.topology.validator" "backtype.storm.nimbus.DefaultTopologyValidator", "supervisor.slots.ports" (1027 1028 1029), "topology.environment" nil, "topology.debug" true, "nimbus.task.launch.secs" 120, "nimbus.supervisor.timeout.secs" 60, "topology.kryo.register" nil, "topology.message.timeout.secs" 30, "task.refresh.poll.secs" 10, "topology.workers" 1, "supervisor.childopts" "-Xmx256m", "nimbus.thrift.port" 6627, "topology.stats.sample.rate" 0.05, "worker.heartbeat.frequency.secs" 1, "topology.tuple.serializer" "backtype.storm.serialization.types.ListDelegateSerializer", "topology.disruptor.wait.strategy" "com.lmax.disruptor.BlockingWaitStrategy", "topology.multilang.serializer" "backtype.storm.multilang.JsonSerializer", "nimbus.task.timeout.secs" 30, "storm.zookeeper.connection.timeout" 15000, "topology.kryo.factory" "backtype.storm.serialization.DefaultKryoFactory", "drpc.invocations.port" 3773, "logviewer.port" 8000, "zmq.threads" 1, "storm.zookeeper.retry.times" 5, "topology.worker.receiver.thread.count" 1, "storm.thrift.transport" "backtype.storm.security.auth.SimpleTransportPlugin", "topology.state.synchronization.timeout.secs" 60, "supervisor.worker.timeout.secs" 30, "nimbus.file.copy.expiration.secs" 600, "storm.messaging.transport" "backtype.storm.messaging.netty.Context", "logviewer.appender.name" "A1", "storm.messaging.netty.max_wait_ms" 1000, "drpc.request.timeout.secs" 600, "storm.local.mode.zmq" false, "ui.port" 8080, "nimbus.childopts" "-Xmx1024m", "storm.cluster.mode" "local", "topology.max.task.parallelism" 1, "storm.messaging.netty.transfer.batch.size" 262144, "topology.classpath" nil}
7857 [Thread-6] INFO  backtype.storm.daemon.worker - Worker 58885bef-8566-4c47-aa4a-a0213a5d6e03 for storm wordcount-1-1433937834 on fc00918a-7f61-473d-93c1-1e8653e0f874:1027 has finished loading
8356 [refresh-active-timer] INFO  backtype.storm.daemon.worker - All connections are ready for worker fc00918a-7f61-473d-93c1-1e8653e0f874:1027 with id 58885bef-8566-4c47-aa4a-a0213a5d6e03
8393 [Thread-11-split] INFO  backtype.storm.daemon.executor - Preparing bolt split:(3)
8401 [Thread-11-split] INFO  backtype.storm.utils.ShellProcess - Storm multilang serializer: backtype.storm.multilang.JsonSerializer
8411 [Thread-13-spout] INFO  backtype.storm.daemon.executor - Opening spout spout:(4)
8414 [Thread-13-spout] INFO  backtype.storm.daemon.executor - Opened spout spout:(4)
8417 [Thread-13-spout] INFO  backtype.storm.daemon.executor - Activating spout spout:(4)
8426 [Thread-15-__system] INFO  backtype.storm.daemon.executor - Preparing bolt __system:(-1)
8430 [Thread-15-__system] INFO  backtype.storm.daemon.executor - Prepared bolt __system:(-1)
8440 [Thread-11-split] INFO  backtype.storm.task.ShellBolt - Launched subprocess with pid 5971
8444 [Thread-11-split] INFO  backtype.storm.task.ShellBolt - Start checking heartbeat...
8444 [Thread-11-split] INFO  backtype.storm.daemon.executor - Prepared bolt split:(3)
8451 [Thread-17-__acker] INFO  backtype.storm.daemon.executor - Preparing bolt __acker:(1)
8452 [Thread-17-__acker] INFO  backtype.storm.daemon.executor - Prepared bolt __acker:(1)
8458 [Thread-9-count] INFO  backtype.storm.daemon.executor - Preparing bolt count:(2)
8458 [Thread-9-count] INFO  backtype.storm.daemon.executor - Prepared bolt count:(2)
8519 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
8521 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
8523 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["four"]
8524 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["four"]
four 1
8525 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["score"]
8525 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [four, 1]
8525 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["score"]
score 1
8525 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [score, 1]
8526 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["and"]
8526 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["and"]
and 1
8526 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [and, 1]
8526 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["seven"]
8527 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["seven"]
seven 1
8527 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [seven, 1]
8527 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["years"]
8528 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["years"]
years 1
8528 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [years, 1]
8529 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["ago"]
8529 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["ago"]
ago 1
8529 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [ago, 1]
8620 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [i am at two with nature]
8621 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [i am at two with nature]
8623 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["i"]
8623 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["i"]
i 1
8624 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [i, 1]
8624 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["am"]
8625 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["am"]
am 1
8625 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [am, 1]
8625 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["at"]
8626 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["two"]
8627 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["with"]
8629 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["nature"]
8632 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["at"]
at 1
8632 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [at, 1]
8632 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["two"]
two 1
8632 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [two, 1]
8632 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["with"]
with 1
8633 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [with, 1]
8633 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["nature"]
nature 1
8633 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [nature, 1]
8721 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
8722 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
8724 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["four"]
8724 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["four"]
four 2
8725 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [four, 2]
8725 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["score"]
8726 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["and"]
8728 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["score"]
score 2
8728 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [score, 2]
8730 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["and"]
and 2
8731 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [and, 2]
8731 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["seven"]
8731 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["seven"]
seven 2
8732 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [seven, 2]
8732 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["years"]
8733 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["years"]
years 2
8733 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["ago"]
8733 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [years, 2]
8734 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["ago"]
ago 2
8734 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [ago, 2]
8822 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [an apple a day keeps the doctor away]
8823 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [an apple a day keeps the doctor away]
8824 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["an"]
8825 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["an"]
an 1
8825 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [an, 1]
8826 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["apple"]
8827 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["apple"]
apple 1
8827 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [apple, 1]
8828 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["a"]
8829 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["a"]
a 1
8829 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [a, 1]
8829 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["day"]
8830 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["day"]
day 1
8831 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [day, 1]
8831 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["keeps"]
8832 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["keeps"]
keeps 1
8832 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [keeps, 1]
8833 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["the"]
8834 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["the"]
the 1
8835 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [the, 1]
8835 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["doctor"]
8835 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["doctor"]
doctor 1
8835 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [doctor, 1]
8835 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["away"]
8836 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["away"]
away 1
8836 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [away, 1]
8923 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
8923 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
8924 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["the"]
8925 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["the"]
the 2
8925 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [the, 2]
8925 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["cow"]
8926 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["cow"]
cow 1
8926 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [cow, 1]
8926 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["jumped"]
8927 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["jumped"]
jumped 1
8927 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["over"]
8927 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [jumped, 1]
8928 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["over"]
over 1
8928 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["the"]
8928 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [over, 1]
8928 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["the"]
the 3
8928 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["moon"]
8929 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [the, 3]
8930 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["moon"]
moon 1
8930 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [moon, 1]
9023 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [an apple a day keeps the doctor away]
9024 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [an apple a day keeps the doctor away]
9026 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["an"]
9026 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["an"]
an 2
9027 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [an, 2]
9027 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["apple"]
9027 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["apple"]
apple 2
9028 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [apple, 2]
9028 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["a"]
9028 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["a"]
a 2
9029 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [a, 2]
9029 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["day"]
9029 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["day"]
day 2
9030 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["keeps"]
9030 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [day, 2]
9030 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["keeps"]
keeps 2
9031 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["the"]
9031 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [keeps, 2]
9032 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["the"]
the 4
9032 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["doctor"]
9032 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [the, 4]
9032 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["doctor"]
doctor 2
9033 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [doctor, 2]
9033 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["away"]
9034 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["away"]
away 2
9034 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [away, 2]
9124 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [the cow jumped over the moon]
9125 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [the cow jumped over the moon]
9126 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["the"]
9127 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["the"]
the 5
9127 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [the, 5]
9127 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["cow"]
9128 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["cow"]
cow 2
9128 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [cow, 2]
9128 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["jumped"]
9129 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["jumped"]
jumped 2
9129 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [jumped, 2]
9129 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["over"]
9130 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["over"]
over 2
9130 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [over, 2]
9131 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["the"]
9131 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["the"]
the 6
9132 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [the, 6]
9132 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["moon"]
9133 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["moon"]
moon 2
9133 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [moon, 2]
9225 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [four score and seven years ago]
9226 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [four score and seven years ago]
9228 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["four"]
9230 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["score"]
9231 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["four"]
four 3
9232 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["and"]
9232 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [four, 3]
9232 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["score"]
score 3
9232 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [score, 3]
9232 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["seven"]
9233 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["and"]
and 3
9233 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [and, 3]
9233 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["seven"]
seven 3
9233 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [seven, 3]
9233 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["years"]
9234 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["years"]
years 3
9234 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["ago"]
9234 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [years, 3]
9235 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["ago"]
ago 3
9236 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [ago, 3]
9326 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
9326 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
9328 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["snow"]
9328 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["snow"]
snow 1
9328 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [snow, 1]
9328 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["white"]
9329 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["white"]
white 1
9329 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [white, 1]
9329 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["and"]
9330 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["the"]
9331 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["seven"]
9332 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["dwarfs"]
9338 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["and"]
and 4
9338 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [and, 4]
9339 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["the"]
the 7
9339 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [the, 7]
9340 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["seven"]
seven 4
9340 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [seven, 4]
9340 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["dwarfs"]
dwarfs 1
9340 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [dwarfs, 1]
9426 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [snow white and the seven dwarfs]
9438 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [snow white and the seven dwarfs]
9439 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["snow"]
9440 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["white"]
9441 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["and"]
9442 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["snow"]
snow 2
9442 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [snow, 2]
9442 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["white"]
white 2
9442 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [white, 2]
9443 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["and"]
and 5
9443 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [and, 5]
9443 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["the"]
9444 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["the"]
the 8
9445 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [the, 8]
9445 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["seven"]
9445 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["seven"]
seven 5
9445 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [seven, 5]
9446 [Thread-19] INFO  backtype.storm.daemon.task - Emitting: split default ["dwarfs"]
9446 [Thread-9-count] INFO  backtype.storm.daemon.executor - Processing received message source: split:3, stream: default, id: {}, ["dwarfs"]
dwarfs 2
9447 [Thread-9-count] INFO  backtype.storm.daemon.task - Emitting: count default [dwarfs, 2]
9527 [Thread-13-spout] INFO  backtype.storm.daemon.task - Emitting: spout default [an apple a day keeps the doctor away]
9527 [Thread-11-split] INFO  backtype.storm.daemon.executor - Processing received message source: spout:4, stream: default, id: {}, [an apple a day keeps the doctor away]
